C0003074	['Anion Gap']
C1543450	[]
C1543451	[]
C1543452	[]
C1543453	[]
C1543454	[]
C1543455	[]
C1543456	[]
C1543457	[]
C1543458	[]
C1543459	[]
C1543460	[]
C1543461	[]
C1543462	[]
C1543463	[]
C1543464	[]
C1543465	[]
C1543466	[]
C1543467	[]
C1543468	[]
C1543469	[]
C1543470	[]
C1543471	[]
C1543472	[]
C1543473	[]
C1543474	[]
C1543475	[]
C1543476	[]
C1543477	['XR Wrist - right Views and Carpal tunnel']
C1543478	[]
C1543479	[]
C1543480	[]
C1543481	[]
C1543482	[]
C1543483	[]
C1543484	[]
C1543485	[]
C1543486	[]
C1543487	[]
C1543488	[]
C1543489	[]
C1543490	[]
C1543491	['Multisection:Find:Pt:Abdomen+Pelvis>Gastrointestinal tract:Doc:US']
C1543492	[]
C1543493	['Deprecated KD-Bl+CS US']
C1543494	[]
C1543495	[]
C1543496	[]
C1543497	[]
C1543498	[]
C1543499	[]
C1543500	[]
C1543501	[]
C1543502	[]
C1543503	[]
C1543504	[]
C1543505	[]
C1543506	[]
C1543507	[]
C1543508	[]
C1543509	[]
C1543510	[]
C1543511	[]
C1543512	[]
C1543513	['Multisection:Finding:Point in time:Carotid artery.right:Narrative:ULTRASOUND.doppler']
C1543514	['Deprecated Carot a-R US.doppler']
C1543515	[]
C1543516	[]
C1543517	[]
C1543518	[]
C1543519	[]
C1543520	[]
C1543521	[]
C1543522	[]
C1543523	[]
C1543524	[]
C1543525	[]
C1543526	[]
C1543527	[]
C1543528	[]
C1543529	['Multisection:Finding:Point in time:To be specified in another part of the message tendon:Narrative:ULTRASOUND']
C1543530	[]
C1543531	[]
C1543532	[]
C1543533	[]
C1543534	[]
C1543535	[]
C1543536	[]
C1543537	[]
C1543538	[]
C1543539	[]
C1543540	[]
C1543541	[]
C1543542	[]
C1543543	[]
C1543544	[]
C1543545	[]
C1543546	[]
C1543547	[]
C1543548	[]
C1543549	[]
C1543550	[]
C1543551	[]
C1543552	[]
C1543553	[]
C1543554	[]
C1543555	[]
C1543556	[]
C1543557	[]
C1543558	[]
C1543559	[]
C1543560	[]
C1543561	[]
C1543562	[]
C1543563	[]
C1543564	[]
C1543565	[]
C1543566	[]
C1543567	[]
C1543568	[]
C1543569	[]
C1543570	[]
C1543571	[]
C1543572	[]
C1543573	[]
C1543574	[]
C1543575	[]
C1543576	[]
C1543577	[]
C1543578	[]
C1543579	[]
C1543580	[]
C1543581	[]
C1543582	[]
C1543583	[]
C1543584	[]
C1543585	[]
C1543586	[]
C1543587	[]
C1543588	[]
C1543589	[]
C1543590	[]
C1543591	[]
C1543592	[]
C1543593	[]
C1543594	[]
C1543595	[]
C1543596	[]
C1543597	[]
C1543598	[]
C1543599	[]
C1543600	[]
C1543601	[]
C1543602	[]
C1543603	[]
C1543604	[]
C1543605	[]
C1543606	[]
C1543607	[]
C1543608	[]
C1543609	[]
C1543610	[]
C1543611	[]
C1543612	[]
C1543613	[]
C1543614	[]
C1543615	[]
C1543616	[]
C1543617	[]
C1543618	[]
C1543619	[]
C1543620	[]
C1543621	[]
C1543622	[]
C1543623	[]
C1543624	[]
C1543625	[]
C1543626	[]
C1543627	[]
C1543628	[]
C1543629	[]
C1543630	[]
C1543631	[]
C1543632	['Deprecated Neisseria gonorrhoeae rRNA [Presence] in Cervix by DNA probe']
C1543633	[]
C1543634	[]
C1543635	[]
C1543636	[]
C1543637	[]
C1543638	[]
C1543639	[]
C1543640	[]
C1543641	[]
C1543642	[]
C1543643	[]
C1543644	[]
C1543645	[]
C1543646	[]
C1543647	[]
C1543648	[]
C1543649	[]
C1543650	[]
C1543651	[]
C1543652	[]
C1543653	[]
C1543654	[]
C1543655	[]
C1543656	[]
C1543657	[]
C1543658	[]
C1543659	[]
C1543660	[]
C1543661	[]
C1543662	[]
C1543663	[]
C1543664	[]
C1543665	[]
C1543666	[]
C1543667	[]
C1543668	[]
C1543669	[]
C1543670	[]
C1543671	[]
C1543672	[]
C1543673	[]
C1543674	[]
C1543675	[]
C1543676	[]
C1543677	[]
C1543678	['Deprecated Palmitoylcarnitine (C16) [Molecules/volume] in Serum or Plasma']
C1543679	['Deprecated 3OH-Palmitoylcarn SerPl-sCnc']
C1543680	[]
C1543681	[]
C1543682	[]
C1543683	[]
C1543684	[]
C1543685	[]
C1543686	[]
C1543687	[]
C1543688	[]
C1543689	[]
C1543690	[]
C1543691	[]
C1543692	[]
C1543693	[]
C1543694	[]
C1543696	[]
C1543697	[]
C1543698	[]
C1543699	[]
C1543700	[]
C1543701	[]
C1543702	[]
C1543703	[]
C1543704	[]
C1543705	[]
C1543706	[]
C1543707	[]
C1543709	[]
C1543710	[]
C1543711	[]
C1543712	['Views^W radionuclide Intravenous:Finding:Point in time:Heart:Narrative:Radnuc']
C1543713	[]
C1543714	[]
C1543715	[]
C1543716	[]
C1543717	[]
C1543718	[]
C1543719	[]
C1543720	[]
C1543721	['Deprecated Hrt RI At Rest+W 201 TI IV']
C1543722	[]
C1543723	[]
C1543724	[]
C1543725	[]
C1543726	[]
C1543727	[]
C1543728	[]
C1543729	[]
C1543730	[]
C1543731	[]
C1543732	[]
C1543733	[]
C1543734	[]
C1543735	[]
C1543736	[]
C1543737	[]
C1543738	[]
C1543739	[]
C1543740	[]
C1543741	[]
C1543742	[]
C1543743	[]
C1543744	[]
C1543745	['Views^W radionuclide Intravenous:Finding:Point in time:Liver:Narrative:Radnuc']
C1543746	[]
C1543747	[]
C1543748	[]
C1543749	['Views perfusion^W radionuclide Intravenous:Finding:Point in time:Lung:Narrative:Radnuc']
C1543750	[]
C1543751	[]
C1543752	[]
C1543753	[]
C1543754	[]
C1543755	[]
C1543756	[]
C1543757	[]
C1543758	['Deprecated Views perfusion^W dipyridamole & W 99m Tc mibi IV:Find:Pt:Heart:Nar:Radnuc']
C1543759	[]
C1543760	[]
C1543761	[]
C1543762	[]
C1543763	[]
C1543764	[]
C1543765	[]
C1543766	[]
C1543767	[]
C1543768	[]
C1543769	['Deprecated Views perfusion^at rest & W 99m Tc mibi IV:Find:Pt:Heart:Nar:Radnuc']
C1543770	[]
C1543771	[]
C1543772	[]
C1543774	[]
C1543775	[]
C1543776	[]
C1543777	[]
C1543778	[]
C1543779	[]
C1543780	[]
C1543781	[]
C1543782	['Views perfusion^W stress & W radionuclide Intravenous:Finding:Point in time:Heart:Narrative:Radnuc']
C1543783	[]
C1543784	[]
C1543785	[]
C1543786	[]
C1543787	[]
C1543788	[]
C1543789	[]
C1543790	[]
C1543791	[]
C1543792	[]
C1543793	[]
C1543794	['Views^W radionuclide Intravenous:Finding:Point in time:Parathyroid:Narrative:Radnuc']
C1543795	[]
C1543796	[]
C1543797	[]
C1543798	[]
C1543799	[]
C1543800	[]
C1543801	[]
C1543802	[]
C1543803	[]
C1543804	[]
C1543805	[]
C1543806	[]
C1543807	[]
C1543808	[]
C1543809	[]
C1543810	[]
C1543811	[]
C1543812	[]
C1543813	[]
C1543814	[]
C1543815	[]
C1543816	[]
C1543817	[]
C1543818	[]
C1543819	[]
C1543820	[]
C1543821	[]
C1543822	[]
C1543823	[]
C1543824	[]
C1543825	[]
C1543826	[]
C1543827	[]
C1543828	[]
C1543829	[]
C1543830	[]
C1543831	[]
C1543832	[]
C1543833	[]
C1543834	[]
C1543835	[]
C1543836	[]
C1543837	[]
C1543838	[]
C1543839	[]
C1543840	[]
C1543841	[]
C1543842	[]
C1543843	[]
C1543844	[]
C1543845	[]
C1543846	[]
C1543847	[]
C1543848	[]
C1543849	[]
C1543850	[]
C1543851	[]
C1543852	['RuralUrban continuum 1993:Arbitrary:Point in time:^Patient:Ordinal']
C1543853	[]
C1543854	[]
C1543855	[]
C1543858	[]
C1543860	[]
C1543861	[]
C1543862	[]
C1543863	[]
C1543864	[]
C1543865	[]
C1543866	[]
C1543867	[]
C1543868	[]
C1543869	[]
C1543870	[]
C1543871	[]
C1543872	[]
C1543873	[]
C1543876	[]
C1543877	[]
C1543878	[]
C1543879	[]
C1543880	[]
C1543881	[]
C1543882	[]
C1543886	[]
C1543887	[]
C1543888	[]
C1543889	[]
C1543890	[]
C1543891	[]
C1543892	[]
C1543893	[]
C1543894	[]
C1543895	[]
C1543896	[]
C1543897	[]
C1543898	[]
C1543899	[]
C1543901	[]
C1543902	[]
C1543903	[]
C1543904	[]
C1543905	[]
C1543906	[]
C1543907	[]
C1543908	[]
C1543909	[]
C1543910	[]
C1543911	[]
C1543912	[]
C1543913	[]
C1543914	[]
C1543915	[]
C1543917	[]
C1543919	[]
C1543920	[]
C1543921	[]
C1543923	[]
C1543924	[]
C1543926	[]
C1543927	[]
C1543928	[]
C1543929	[]
C1543930	[]
C1543931	[]
C1543932	[]
C1543934	[]
C1543935	[]
C1543936	[]
C1543937	['Views gated^W radionuclide Intravenous:Finding:Point in time:Chest>Heart:Document:NM']
C1543938	[]
C1543939	[]
C1543940	[]
C1543941	[]
C1543942	[]
C1543943	[]
C1543944	[]
C1543945	[]
C1543946	[]
C1543947	[]
C1543948	['Deprecated View gated^W stress & W radionuclide IV:Find:Pt:Heart:Nar:Radnuc']
C1543949	[]
C1543950	[]
C1543951	[]
C1543952	[]
C1543953	[]
C1543955	[]
C1543957	[]
C1543959	[]
C1543960	[]
C1543962	[]
C1543963	[]
C1543964	[]
C1543965	[]
C1543966	[]
C1543967	[]
C1543968	[]
C1543969	[]
C1543970	[]
C1543971	[]
C1543972	[]
C1543973	[]
C1543974	[]
C1543975	[]
C1543976	[]
C1543977	[]
C1543978	[]
C1543979	[]
C1543980	[]
C1543981	[]
C1543982	[]
C1543983	[]
C1543984	[]
C1543985	[]
C1543986	[]
C1543987	[]
C1543988	[]
C1543989	[]
C1543990	[]
C1543991	[]
C1543992	[]
C1543993	[]
C1543994	[]
C1543995	[]
C1543996	[]
C1543997	[]
C1543998	[]
C1543999	[]
C1544000	[]
C1544001	[]
C1544002	[]
C1544003	[]
C1544004	[]
C1544005	[]
C1544006	[]
C1544007	[]
C1544008	[]
C1544009	[]
C1544010	[]
C1544011	[]
C1544012	[]
C1544013	[]
C1544014	[]
C1544015	[]
C1544016	[]
C1544017	[]
C1544018	[]
C1544019	[]
C1544020	[]
C1544021	[]
C1544022	[]
C1544023	[]
C1544024	[]
C1544025	[]
C1544026	[]
C1544027	[]
C1544028	[]
C1544029	[]
C1544030	[]
C1544031	[]
C1544032	[]
C1544033	[]
C1544034	[]
C1544035	[]
C1544036	[]
C1544037	[]
C1544038	[]
C1544039	['Glucose^wapost XXX challenge:Mass Concentration:Point in time:Serum/Plasma:Quantitative']
C1544040	[]
C1544041	[]
C1544042	[]
C1544043	[]
C1544044	[]
C1544045	[]
C1544046	[]
C1544047	[]
C1544048	[]
C1544049	[]
C1544050	[]
C1544051	[]
C1544052	[]
C1544053	[]
C1544054	[]
C1544055	[]
C1544056	[]
C1544057	[]
C1544058	[]
C1544059	[]
C1544060	[]
C1544061	[]
C1544062	[]
C1544063	[]
C1544064	[]
C1544065	[]
C1544066	[]
C1544067	[]
C1544068	[]
C1544069	[]
C1544070	[]
C1544071	[]
C1544072	[]
C1544073	[]
C1544074	[]
C1544075	[]
C1544076	[]
C1544077	[]
C1544078	[]
C1544079	[]
C1544080	[]
C1544081	[]
C1544082	[]
C1544083	[]
C1544084	[]
C1544085	[]
C1544086	[]
C1544087	[]
C1544088	[]
C1544089	[]
C1544090	[]
C1544091	[]
C1544092	[]
C1544093	[]
C1544094	[]
C1544095	[]
C1544096	[]
C1544097	[]
C1544098	[]
C1544099	[]
C1544100	[]
C1544101	[]
C1544102	[]
C1544103	[]
C1544104	[]
C1544105	[]
C1544106	[]
C1544107	[]
C1544108	[]
C1544109	[]
C1544110	[]
C1544111	[]
C1544112	[]
C1544113	[]
C1544114	[]
C1544115	[]
C1544116	[]
C1544117	[]
C1544118	[]
C1544119	[]
C1544120	[]
C1544121	[]
C1544122	[]
C1544123	[]
C1544124	[]
C1544125	[]
C1544126	[]
C1544127	[]
C1544128	[]
C1544129	[]
C1544130	[]
C1544131	[]
C1544132	[]
C1544133	[]
C1544134	[]
C1544135	[]
C1544136	[]
C1544137	[]
C1544138	[]
C1544139	[]
C1544140	[]
C1544141	[]
C1544142	[]
C1544143	[]
C1544144	[]
C1544145	[]
C1544146	[]
C1544147	[]
C1544148	[]
C1544149	[]
C1544150	[]
C1544151	[]
C1544152	[]
C1544153	[]
C1544154	[]
C1544155	[]
C1544156	[]
C1544157	[]
C1544158	[]
C1544159	[]
C1544160	[]
C1544161	[]
C1544162	[]
C1544163	[]
C1544164	[]
C1544165	[]
C1544166	[]
C1544167	[]
C1544168	[]
C1544169	[]
C1544170	[]
C1544171	[]
C1544172	[]
C1544173	[]
C1544174	[]
C1544175	[]
C1544176	[]
C1544177	[]
C1544178	[]
C1544179	[]
C1544180	[]
C1544181	[]
C1544182	[]
C1544183	[]
C1544184	[]
C1544185	[]
C1544186	[]
C1544187	[]
C1544188	[]
C1544189	[]
C1544190	[]
C1544191	[]
C1544192	[]
C1544193	[]
C1544194	[]
C1544195	[]
C1544196	[]
C1544197	[]
C1544198	[]
C1544199	[]
C1544200	[]
C1544201	[]
C1544202	[]
C1544203	[]
C1544204	[]
C1544205	[]
C1544206	[]
C1544207	[]
C1544208	[]
C1544209	[]
C1544210	[]
C1544211	[]
C1544212	[]
C1544213	[]
C1544214	[]
C1544215	[]
C1544216	[]
C1544217	[]
C1544218	[]
C1544219	[]
C1544220	[]
C1544221	[]
C1544222	[]
C1544223	[]
C1544224	[]
C1544225	[]
C1544226	[]
C1544227	[]
C1544228	[]
C1544229	[]
C1544230	[]
C1544231	[]
C1544232	[]
C1544233	[]
C1544234	[]
C1544235	[]
C1544236	[]
C1544237	[]
C1544238	[]
C1544239	[]
C1544240	[]
C1544241	[]
C1544242	[]
C1544243	[]
C1544244	[]
C1544245	[]
C1544246	[]
C1544247	[]
C1544248	[]
C1544249	[]
C1544250	[]
C1544251	[]
C1544252	[]
C1544253	[]
C1544254	[]
C1544255	[]
C1544256	[]
C1544257	[]
C1544258	[]
C1544259	[]
C1544260	[]
C1544261	[]
C1544262	[]
C1544263	[]
C1544264	[]
C1544265	[]
C1544266	[]
C1544267	[]
C1544268	[]
C1544269	[]
C1544270	[]
C1544271	[]
C1544272	[]
C1544273	[]
C1544274	[]
C1544275	[]
C1544276	[]
C1544277	[]
C1544278	[]
C1544279	[]
C1544280	[]
C1544281	[]
C1544282	[]
C1544283	[]
C1544284	[]
C1544285	[]
C1544286	[]
C1544287	[]
C1544288	[]
C1544289	[]
C1544290	[]
C1544291	[]
C1544292	[]
C1544293	[]
C1544294	[]
C1544295	[]
C1544296	[]
C1544297	[]
C1544298	[]
C1544299	[]
C1544300	[]
C1544301	[]
C1544302	[]
C1544303	[]
C1544304	[]
C1544305	[]
C1544306	[]
C1544307	[]
C1544308	[]
C1544309	[]
C1544310	[]
C1544311	[]
C1544312	[]
C1544313	[]
C1544314	[]
C1544315	[]
C1544316	[]
C1544317	[]
C1544318	[]
C1544319	[]
C1544320	[]
C1544321	[]
C1544322	[]
C1544323	[]
C1544324	[]
C1544325	[]
C1544326	[]
C1544327	[]
C1544328	[]
C1544329	[]
C1544330	[]
C1544331	[]
C1544332	[]
C1544333	[]
C1544334	[]
C1544335	[]
C1544336	[]
C1544337	[]
C1544338	[]
C1544339	[]
C1544340	[]
C1544341	[]
C1544342	[]
C1544343	[]
C1544344	[]
C1544345	[]
C1544346	[]
C1544347	[]
C1544348	[]
C1544349	[]
C1544350	[]
C1544351	[]
C1544352	[]
C1544353	[]
C1544354	[]
C1544355	[]
C1544356	[]
C1544357	[]
C1544358	[]
C1544359	[]
C1544360	[]
C1544361	[]
C1544362	[]
C1544363	[]
C1544364	[]
C1544365	[]
C1544366	[]
C1544367	[]
C1544368	[]
C1544369	[]
C1544370	[]
C1544371	[]
C1544372	[]
C1544373	[]
C1544374	[]
C1544375	[]
C1544376	[]
C1544377	[]
C1544378	[]
C1544379	[]
C1544380	[]
C1544381	[]
C1544382	[]
C1544383	[]
C1544384	[]
C1544385	[]
C1544386	[]
C1544387	[]
C1544388	[]
C1544389	[]
C1544390	[]
C1544391	[]
C1544392	[]
C1544393	[]
C1544394	[]
C1544395	[]
C1544396	[]
C1544397	[]
C1544398	[]
C1544399	[]
C1544400	['CYP2D6 gene mutation analysis:Presence or Identity:Point in time:Whole blood/Tissue, unspecified:Nominal:MOLECULAR GENETICS']
C1544401	['FGD1 GENE MUTATION ANALYSIS:PRID:PT:BLD/TISS:NAR:MOLGEN']
C1544402	['FGF23 GENE MUTATION ANALYSIS:PRID:PT:BLD/TISS:NAR:MOLGEN']
C1544403	['NIPBL GENE MUTATION ANALYSIS:PRID:PT:BLD/TISS:NAR:MOLGEN']
C1544404	['NOD2 gene mutation analysis:Presence or Identity:Point in time:Whole blood/Tissue, unspecified:Narrative:MOLECULAR GENETICS']
C1544405	['TH GENE MUTATION ANALYSIS:PRID:PT:BLD/TISS:NAR:MOLGEN']
C1544406	[]
C1544407	[]
C1544408	[]
C1544409	['APTX GENE MUTATION ANALYSIS:PRID:PT:BLD/TISS:NAR:MOLGEN']
C1544410	[]
C1544411	[]
C1544412	[]
C1544413	[]
C1544414	[]
C1544415	[]
C1544416	[]
C1544417	[]
C1544418	['Heart beat^resting:Number = Count/Time:Point in time:To be specified in another part of the message:Quantitative']
C1544419	[]
C1544420	[]
C1544421	[]
C1544422	[]
C1544423	[]
C1544426	[]
C1544427	[]
C1544428	[]
C1544429	[]
C1544430	[]
C1544431	[]
C1544432	[]
C1544433	[]
C1544434	[]
C1544435	[]
C1544436	[]
C1544437	[]
C1544438	['TNFRSF1A GENE MUTATION ANALYSIS:PRID:PT:BLD/TISS:NAR:MOLGEN']
C1544439	['Drugs identified:Presence or Identity:Point in time:Urine:Nominal:Confirm']
C1544440	[]
C1544441	[]
C1544442	[]
C1544443	['SLC26A4 GENE MUTATION ANALYSIS:PRID:PT:BLD/TISS:NAR:MOLGEN']
C1544444	[]
C1544445	[]
C1544446	['FBN1 gene mutation analysis:Presence or Identity:Point in time:Whole blood/Tissue, unspecified:Nominal:MOLECULAR GENETICS']
C1544447	[]
C1544448	[]
C1544449	[]
C1544450	['WFS1 GENE MUTATION ANALYSIS:PRID:PT:BLD/TISS:NAR:MOLGEN']
C1544451	['PARK2 GENE MUTATION ANALYSIS:PRID:PT:BLD/TISS:NAR:MOLGEN']
C1544452	['L1CAM GENE MUTATION ANALYSIS:PRID:PT:BLD/TISS:NAR:MOLGEN']
C1544453	['MAPT GENE MUTATION ANALYSIS:PRID:PT:BLD/TISS:NAR:MOLGEN']
C1544454	[]
C1544455	[]
C1544456	[]
C1544457	[]
C1544458	[]
C1544459	[]
C1544460	[]
C1544461	[]
C1544462	[]
C1544463	[]
C1544464	[]
C1544465	[]
C1544466	[]
C1544467	[]
C1544468	[]
C1544469	[]
C1544470	[]
C1544471	[]
C1544472	[]
C1544473	[]
C1544474	[]
C1544475	[]
C1544476	[]
C1544477	[]
C1544478	[]
C1544479	[]
C1544480	[]
C1544481	[]
C1544482	[]
C1544483	[]
C1544484	[]
C1544485	[]
C1544486	[]
C1544487	[]
C1544488	[]
C1544489	[]
C1544490	[]
C1544491	[]
C1544492	[]
C1544493	[]
C1544494	[]
C1544495	[]
C1544496	[]
C1544497	[]
C1544498	[]
C1544499	[]
C1544500	[]
C1544501	[]
C1544502	[]
C1544503	[]
C1544504	[]
C1544505	[]
C1544506	[]
C1544507	[]
C1544508	[]
C1544509	[]
C1544510	[]
C1544511	[]
C1544512	[]
C1544513	[]
C1544514	[]
C1544515	[]
C1544516	[]
C1544517	[]
C1544518	[]
C1544519	[]
C1544520	[]
C1544521	[]
C1544522	[]
C1544523	[]
C1544524	[]
C1544525	[]
C1544526	[]
C1544527	[]
C1544528	[]
C1544529	[]
C1544530	[]
C1544531	[]
C1544532	[]
C1544533	[]
C1544534	[]
C1544535	[]
C1544536	[]
C1544537	[]
C1544538	[]
C1544539	[]
C1544540	[]
C1544541	[]
C1544542	[]
C1544545	[]
C1544550	[]
C1544551	[]
C1544552	[]
C1544553	[]
C1544554	[]
C1544555	[]
C1544556	[]
C1544557	[]
C1544558	[]
C1544559	[]
C1544560	[]
C1544561	[]
C1544562	[]
C1544563	[]
C1544564	[]
C1544565	[]
C1544566	[]
C1544567	[]
C1544568	[]
C1544569	[]
C1544570	[]
C1544571	[]
C1544572	[]
C1544573	[]
C1544574	[]
C1544575	[]
C1544576	[]
C1544577	[]
C1544578	[]
C1544579	[]
C1544580	[]
C1544581	[]
C1544582	[]
C1544583	[]
C1544584	[]
C1544585	[]
C1544586	[]
C1544587	[]
C1544588	[]
C1544589	[]
C1544590	[]
C1544591	[]
C1544592	[]
C1544593	[]
C1544594	[]
C1544595	[]
C1544596	[]
C1544597	[]
C1544598	[]
C1544599	[]
C1544600	[]
C1544601	[]
C1544602	[]
C1544603	[]
C1544604	[]
C1544605	[]
C1544606	[]
C1544607	[]
C1544608	[]
C1544609	[]
C1544610	[]
C1544611	[]
C1544612	[]
C1544613	[]
C1544614	[]
C1544615	[]
C1544616	[]
C1544617	[]
C1544618	[]
C1544619	[]
C1544620	[]
C1544621	[]
C1544622	[]
C1544623	[]
C1544624	[]
C1544625	[]
C1544626	[]
C1544627	[]
C1544628	[]
C1544629	[]
C1544630	[]
C1544631	['Deprecated Toxoplasma gondii Ab [Presence] in Serum by Latex agglutination']
C1544632	[]
C1544633	[]
C1544634	[]
C1544635	[]
C1544636	[]
C1544637	[]
C1544638	['Deprecated Bentiromide SerPl-mCnc']
C1544639	[]
C1544640	['Interpretation:Impression/interpretation of study:Point in time:Cerebral spinal fluid:Nominal:Immunoelectrophoresis']
C1544641	[]
C1544642	[]
C1544643	[]
C1544644	[]
C1544645	[]
C1544646	[]
C1544647	[]
C1544648	['RET GENE MUTATION ANALYSIS:PRID:PT:BLD/TISS:NAR:MOLGEN']
C1544649	[]
C1544650	[]
C1544651	[]
C1544652	[]
C1544653	[]
C1544654	[]
C1544655	[]
C1544656	[]
C1544657	[]
C1544658	[]
C1544659	[]
C1544660	[]
C1544661	[]
C1544662	[]
C1544663	[]
C1544664	[]
C1544665	[]
C1544666	[]
C1544667	[]
C1544668	[]
C1544669	[]
C1544670	[]
C1544671	[]
C1544672	[]
C1544673	[]
C1544674	[]
C1544675	[]
C1544676	[]
C1544677	[]
C1544678	[]
C1544679	[]
C1544680	[]
C1544681	[]
C1544682	[]
C1544683	[]
C1544684	[]
C1544685	[]
C1544686	[]
C1544687	[]
C1544688	[]
C1544689	[]
C1544690	[]
C1544691	[]
C1544692	[]
C1544693	[]
C1544694	[]
C1544695	[]
C1544696	[]
C1544697	[]
C1544698	[]
C1544699	[]
C1544700	[]
C1544701	[]
C1544702	[]
C1544703	[]
C1544704	[]
C1544705	[]
C1544706	[]
C1544707	[]
C1544708	[]
C1544709	[]
C1544710	[]
C1544711	[]
C1544712	[]
C1544713	[]
C1544714	[]
C1544715	[]
C1544716	[]
C1544717	[]
C1544718	[]
C1544719	[]
C1544720	[]
C1544721	[]
C1544722	[]
C1544723	[]
C1544724	[]
C1544725	[]
C1544726	[]
C1544727	[]
C1544728	[]
C1544729	[]
C1544730	[]
C1544731	[]
C1544732	[]
C1544733	[]
C1544734	[]
C1544735	[]
C1544736	[]
C1544737	[]
C1544738	[]
C1544739	[]
C1544740	[]
C1544741	[]
C1544742	['Calculus analysis:Impression/interpretation of study:Point in time:Calculus (=Stone):Nominal:Infrared spectroscopy']
C1544743	[]
C1544744	[]
C1544745	[]
C1544746	[]
C1544747	[]
C1544748	[]
C1544749	[]
C1544750	[]
C1544751	[]
C1544752	[]
C1544753	[]
C1544754	[]
C1544755	[]
C1544756	[]
C1544757	[]
C1544758	[]
C1544759	[]
C1544760	[]
C1544761	[]
C1544762	[]
C1544763	[]
C1544764	[]
C1544765	[]
C1544766	[]
C1544767	[]
C1544768	[]
C1544769	[]
C1544770	[]
C1544771	[]
C1544772	[]
C1544773	[]
C1544774	[]
C1544775	[]
C1544776	[]
C1544777	[]
C1544778	[]
C1544779	[]
C1544780	[]
C1544781	['Deprecated Blastomyces dermatitidis Ab [Presence] in Body fluid']
C1544782	[]
C1544783	[]
C1544784	[]
C1544785	[]
C1544786	[]
C1544787	[]
C1544788	[]
C1544789	[]
C1544790	[]
C1544791	[]
C1544792	[]
C1544793	[]
C1544794	[]
C1544795	[]
C1544796	[]
C1544797	[]
C1544798	[]
C1544799	[]
C1544800	[]
C1544801	[]
C1544802	[]
C1544803	[]
C1544804	[]
C1544805	[]
C1544806	[]
C1544807	[]
C1544808	[]
C1544809	[]
C1544810	[]
C1544811	[]
C1544812	[]
C1544813	[]
C1544814	[]
C1544815	[]
C1544816	[]
C1544817	[]
C1544818	[]
C1544819	[]
C1544820	[]
C1544821	[]
C1544822	[]
C1544823	[]
C1544824	[]
C1544825	[]
C1544826	[]
C1544827	[]
C1544828	[]
C1544829	[]
C1544830	[]
C1544831	[]
C1544832	[]
C1544833	[]
C1544834	[]
C1544835	['Cells.CD3-CD56+/100 cells:Number Fraction:Point in time:Tissue, unspecified:Quantitative']
C1544836	['Cells.CD3-CD57+/100 cells:Number Fraction:Point in time:Marrow (bone):Quantitative']
C1544837	['Cells.CD3-CD57+/100 cells:Number Fraction:Point in time:Body fluid, unsp:Quantitative']
C1544838	[]
C1544839	[]
C1544840	[]
C1544841	[]
C1544842	['Cells.CD11c+CD19+/100 cells:Number Fraction:Point in time:Tissue, unspecified:Quantitative']
C1544843	['Cells.CD11c+CD19+/100 cells:NFr:Pt:Body fld:Qn']
C1544844	[]
C1544845	[]
C1544846	[]
C1544847	['Cells.CD3-CD16+/100 cells:Number Fraction:Point in time:Marrow (bone):Quantitative']
C1544848	['Cells.CD3-CD16+/100 cells:Number Fraction:Point in time:Tissue, unspecified:Quantitative']
C1544849	['Cells.CD3-CD16+/100 cells:Number Fraction:Point in time:Body fluid, unsp:Quantitative']
C1544850	[]
C1544851	[]
C1544852	[]
C1544853	[]
C1544854	[]
C1544855	[]
C1544856	[]
C1544857	[]
C1544858	[]
C1544859	[]
C1544860	[]
C1544861	[]
C1544862	[]
C1544863	[]
C1544864	[]
C1544865	[]
C1544866	[]
C1544867	[]
C1544868	[]
C1544869	[]
C1544870	[]
C1544871	[]
C1544872	[]
C1544873	[]
C1544874	[]
C1544875	[]
C1544876	[]
C1544877	[]
C1544878	[]
C1544879	[]
C1544880	[]
C1544881	[]
C1544882	[]
C1544883	[]
C1544884	[]
C1544885	[]
C1544886	[]
C1544887	[]
C1544888	[]
C1544889	[]
C1544890	[]
C1544891	[]
C1544892	[]
C1544893	[]
C1544894	[]
C1544895	[]
C1544896	[]
C1544897	[]
C1544898	[]
C1544899	[]
C1544900	[]
C1544901	[]
C1544902	[]
C1544903	[]
C1544904	[]
C1544905	[]
C1544906	['MUTYH GENE MUTATION ANALYSIS:PRID:PT:BLD/TISS:NAR:MOLGEN']
C1544907	[]
C1544908	['SFTPB GENE MUTATION ANALYSIS:PRID:PT:BLD/TISS:NAR:MOLGEN']
C1544909	['SFTPC GENE MUTATION ANALYSIS:PRID:PT:BLD/TISS:NAR:MOLGEN']
C1544910	[]
C1544911	[]
C1544912	[]
C1544913	[]
C1544914	[]
C1544915	[]
C1544916	[]
C1544917	['VWF GENE MUTATION ANALYSIS:PRID:PT:BLD/TISS:NOM:MOLGEN']
C1544918	[]
C1544919	[]
C1544920	[]
C1544921	[]
C1544922	[]
C1544923	['Adenovirus Deoxyribonucleic acid:Presence or Identity:Point in time:To be specified in another part of the message:Nominal:DNA NUCLEIC ACID PROBE.amp.tar']
C1544924	[]
