C0000886	['棘细胞']
C2328312	['横纹肌细胞的一组细胞质细胞器']
C2328324	['脑桥被盖网状核组']
C2328384	['外周血间皮细胞']
C2328408	['食管角质层上皮细胞质膜']
C2328445	['肌肉干细胞原生质']
C2328464	['前列腺非腺体部分结缔组织成纤维细胞']
C2328492	['中间神经元树突']
C2328498	['窦房结起搏细胞']
C2328507	['肝窦内皮基底层']
C2328524	['细胞器小管']
C2328544	['食管发芽层上皮细胞胞浆']
C2328553	['窦房结移行肌细胞']
C2328606	['巨噬细胞质膜']
C2328623	['输尿管外膜纤维细胞']
C2328628	['干细胞胞浆']
C2328642	['环旋神经末梢']
C2328655	['脾索网状细胞']
C2328697	['血细胞']
C2328733	['伪单极神经元']
C2328771	['胸腺上皮细胞的一组细胞质细胞器']
C2328773	['造血干细胞原生质']
C2328803	['神经元胞浆']
C2328822	['胃D型细胞']
C2328847	['苍白球胆碱能细胞[Ch2]']
C2328849	['间充质细胞细胞质']
C2328882	['室间隔心肌内分泌细胞']
C2328888	['视网膜胆碱能无长突细胞']
C2328953	['间皮细胞的一组细胞质细胞器']
C2328956	['背被盖区胆碱能细胞[Ch5]']
C2328960	['海马中间神经元']
C2328961	['内毛细胞']
C2329007	['心肌细胞线粒体']
C2329010	['致密核心颗粒细胞的质膜']
C2329017	['室管膜细胞的一组细胞质细胞器']
C2329053	['空肠固有上皮杯状细胞']
C2329071	['致密核心颗粒细胞的细胞质']
C2329078	['网状细胞原生质']
C2329103	['胰腺导管细胞质膜']
C2329109	['成纤维细胞原生质']
C2329139	['胰腺腺泡细胞质膜']
C2329143	['中性粒细胞原生质']
C2329174	['上皮细胞的一组细胞质细胞器']
C2329214	['大脑皮质神经胶质细胞']
C2329225	['食管发芽层上皮细胞质膜']
C2329249	['原始生殖细胞质膜']
C2329326	['交感内脏传入神经纤维']
C2329330	['视网膜H I细胞']
C2329360	['末梢细支气管上皮刷状细胞']
C2329366	['N型肠内分泌细胞质膜']
C2329382	['大肠固有上皮刷状细胞']
C2329408	['鲁菲尼端球']
C2329496	['支配实体器官的无包膜神经末梢']
C2329553	['回肠固有上皮细胞']
C2329620	['规则的心房肌细胞']
C2329629	['骨髓干细胞原生质']
C2329701	['神经轴核群']
C2329740	['淋巴细胞集']
C2329756	['EC1型肠内分泌细胞原生质']
C2329763	['房室束移行肌细胞']
C2329779	['小肠固有上皮细胞']
C2329800	['房室束浦肯野肌细胞']
C2329862	['末梢区的肾上腺素能细胞[C1]']
C2329866	['横纹肌细胞内质网']
C2329876	['2型前庭感觉细胞质膜']
C2329893	['N型肠内分泌细胞']
C2329916	['前列腺囊外膜成纤维细胞']
C2329936	['非角化表皮细胞的一组细胞质细胞器']
C2329974	['嗅上皮细胞胞浆']
C2329995	['视网膜分层无长突细胞']
C2330168	['叶黄素细胞的细胞质']
C2330207	['高尔基内侧池膜蛋白']
C2330221	['肠绒毛上皮杯状细胞']
C2330227	['胰腺腺泡F型细胞']
C2330271	['浆液细胞浆']
C2330362	['高尔基复合体小管壁']
C2330414	['副神经节神经元']
C2330431	['十二指肠固有上皮杯状细胞']
C2330449	['S型肠内分泌细胞质膜']
C2330463	['神经胶质细胞质膜']
C2330475	['小肠利伯库恩隐窝上皮杯状细胞']
C2330490	['刷状细胞质膜']
C2330503	['上皮细胞胞浆']
C2330523	['骨细胞的一组细胞质细胞器']
C2330545	['平滑肌细胞表面']
C2330559	['杯状细胞质膜']
C2330614	['房室束心房部分移行肌细胞']
C2330637	['肺间质成纤维细胞质膜']
C2330658	['A型δ轴突']
C2330671	['大肠上皮杯状细胞']
C2330674	['核孔复合体篮']
C2330686	['房室束右支移行肌细胞']
C2330695	['神经母细胞细胞质']
C2330705	['淋巴细胞质膜']
C2330741	['中上皮细胞的细胞质']
C2330748	['甲状腺上皮细胞的一组细胞质细胞器']
C2330797	['杯状细胞的一组细胞质细胞器']
C2330808	['乳房生长激素']
C2330822	['大肠利伯库恩隐窝上皮杯状细胞']
C2330872	['支气管上皮刷状细胞']
C2330894	['视网膜色素上皮细胞']
C2330898	['骨细胞胞浆']
C2330901	['粒细胞集']
C2330928	['尿路上皮基底细胞']
C2330930	['心肌细胞分支']
C2330971	['核孔复合体的纤维组分']
C2330982	['室管膜星形胶质细胞']
C2331010	['自主神经节细胞轴突']
C2331019	['背被盖区胆碱能细胞[Ch8]']
C2331083	['肝干细胞质膜']
C2331102	['嗅胶质细胞']
C2331109	['L型肠内分泌细胞质膜']
C2331112	['系膜细胞质膜']
C2331166	['挤压细胞核']
C2331170	['透明细胞的一组细胞质细胞器']
C2331178	['中间神经元轴突']
C2331193	['运动神经元树突']
C2331222	['中脑被盖中缝核']
C2331265	['自然杀伤细胞质膜']
C2331271	['前庭感觉细胞胞浆']
C2331294	['耳蜗齿间细胞']
C2331341	['PP型肠内分泌细胞质膜']
C2331428	['L型肠内分泌细胞原生质']
C2331467	['骨骼肌纤维内质网']
C2331488	['肌细胞表面']
C2331535	['牙骨质细胞细胞质']
C2331594	['Mo型肠内分泌细胞质膜']
C2331603	['K型肠内分泌细胞质膜']
C2331619	['N型肠内分泌细胞原生质']
C2331640	['跨高尔基体池壁']
C2331651	['尸体，极地']
C2331667	['颈动脉体鞘细胞']
C2331699	['间皮细胞原生质']
C2331711	['蓝锥双极电池']
C2331714	['规则性室间心肌细胞']
C2331717	['血管细胞的一组细胞质细胞器']
C2331721	['骨骼肌纤维高尔基复合体']
C2331834	['小叶细支气管上皮刷状细胞']
C2331888	['ECL型肠内分泌细胞原生质']
C2331938	['二倍体有核细胞']
C2331945	['软骨细胞的一组细胞质细胞器']
C2331946	['十二指肠固有上皮微折叠细胞']
C2331953	['化学定义的细胞群']
C2331959	['杏仁核体胆碱能细胞[Ch4]']
C2331996	['胃杯状细胞']
C2332040	['主胃腺上皮杯状细胞']
C2332053	['Mo型肠内分泌细胞']
C2332076	['淋巴细胞原生质']
C2332089	['网状细胞细胞质']
C2332129	['节间束肌细胞']
C2332214	['细胞片段']
C2332262	['结缔组织细胞核']
C2332313	['2B型肌细胞']
C2332329	['成牙骨质细胞质膜']
C2332360	['表皮细胞原生质']
C2332365	['EC1型肠内分泌细胞的质膜']
C2332398	['卵巢基质细胞']
C2332419	['全能干细胞原生质']
C2332462	['大脑皮质篮细胞']
C2332521	['近曲小管上皮细胞胞浆']
C2332530	['回肠固有上皮杯状细胞']
C2332550	['线粒体膜层']
C2332557	['肠细胞原生质']
C2332560	['细胞体区']
C2332614	['房室束左支移行肌细胞']
C2332615	['X型肠内分泌细胞质膜']
C2332698	['成牙本质细胞细胞质']
C2332708	['肝细胞原生质']
C2332713	['I型肠内分泌细胞']
C2332815	['无包膜神经末梢支配皮肤']
C2332839	['室间隔浦肯野肌细胞']
C2332843	['小肠上皮细胞']
C2332867	['造血干细胞质膜']
C2332876	['神经细胞质膜']
C2332907	['神经上皮受体']
C2332954	['肾小管集合管上皮细胞的一组细胞质细胞器']
C2332971	['干细胞质膜']
C2332975	['腺垂体前部滤泡状细胞']
C2332989	['小肠上皮杯状细胞']
C2332996	['血小板生成细胞']
C2333001	['平滑肌粗丝']
C2333007	['间充质细胞原生质']
C2333021	['血管干细胞的一组细胞质细胞器']
C2333041	['肝细胞胞浆']
C2333057	['节间中束肌细胞']
C2333064	['肾小管上皮细胞的一组细胞质细胞器']
C2333098	['斜角回胆碱能细胞[Ch2]']
C2333121	['肠绒毛上皮细胞']
C2333134	['大脑皮层神经元']
C2333238	['空肠固有上皮微折叠细胞']
C2333239	['干细胞细胞质']
C2333240	['无核单细胞']
C2333323	['表皮非角化细胞原生质']
C2333349	['视网膜小胶质细胞']
C2333350	['中间肌纤维']
C2333370	['终末细支气管上皮浆液细胞']
C2333401	['食管棘层上皮细胞原生质']
C2333402	['睫状神经节细胞']
C2333427	['破骨细胞的一组细胞质细胞器']
C2333447	['食管角质层上皮细胞原生质']
C2333471	['肾上腺素能细胞集']
C2333499	['骨骼肌细胞的一组细胞质细胞器']
C2333515	['右心室心外膜脂肪细胞']
C2333538	['嗜碱性粒细胞原生质']
C2333553	['L型肠内分泌细胞']
C2333589	['朗格汉斯细胞质膜']
C2333606	['房室束左支后支移行肌细胞']
C2333623	['骨髓干细胞质膜']
C2333628	['白细胞原生质']
C2333635	['末端感受器']
C2333719	['外周血干细胞质膜']
C2333726	['D1型肠内分泌细胞']
C2333830	['花洒神经末梢']
C2333855	['副交感传出神经元']
C2333886	['神经干细胞原生质']
C2333889	['心肌细胞-一般解剖学术语']
C2333907	['单核细胞质膜']
C2333912	['节间中束移行肌细胞']
C2333924	['巨噬细胞的一组细胞质细胞器']
C2333944	['PP型肠内分泌细胞']
C2333949	['胆碱能神经元']
C2333960	['食管角质层上皮细胞细胞核']
C2334011	['诱导巨噬细胞']
C2334041	['神经末梢位于Ruffini的球茎末端']
C2334042	['回肠固有上皮微折叠细胞']
C2334089	['甲状腺上皮细胞']
C2334101	['心房肌细胞']
C2334115	['Ch2胆碱能细胞集']
C2334159	['1型前庭感觉细胞质膜']
C2334198	['上皮样细胞质膜']
C2334214	['嗜铬细胞的细胞质']
C2334269	['干细胞的一组细胞质细胞器']
C2334307	['小肠固有上皮潘氏细胞']
C2334311	['D1型肠内分泌细胞原生质']
C2334323	['神经胶质细胞的一组细胞质细胞器']
C2334336	['潘氏细胞原生质']
C2334347	['结缔组织细胞胞浆']
C2334370	['大脑皮质星状细胞']
C2334386	['心肌细胞胞浆']
C2334443	['血管细胞原生质']
C2334514	['中着丝粒']
C2334531	['神经干细胞质膜']
C2334532	['中间小管上皮细胞的一组细胞质细胞器']
C2334580	['十二指肠腺上皮细胞']
C2334588	['大脑皮质锥体细胞']
C2334601	['尿路上皮中间细胞']
C2334654	['A型胃细胞']
C2334670	['气管上皮杯状细胞']
C2334698	['节间束移行肌细胞']
C2334730	['细胞器膜层']
C2334745	['天体爆炸']
C2334760	['高尔基体内侧池壁']
C2334767	['极体质膜']
C2334842	['嗜碱性粒细胞质膜']
C2334931	['表皮非角化细胞质膜']
C2334993	['细胞蛋白复合物']
C2334994	['气管上皮刷状细胞']
C2335005	['网状细胞质膜']
C2335026	['角膜内皮细胞原生质']
C2335029	['肾小球包膜上皮细胞胞浆']
C2335035	['脑桥被盖网状核']
C2335066	['上皮细胞核']
C2335077	['多能干细胞的一组细胞质细胞器']
C2335115	['心外膜脂肪细胞']
C2335118	['透明细胞质膜']
C2335129	['顺式高尔基体池']
C2335177	['内脏胸膜间皮细胞']
C2335231	['肺间质成纤维细胞']
C2335233	['呼吸性细支气管上皮基底细胞']
C2335255	['刷状细胞原生质']
C2335260	['动脉外膜成纤维细胞']
C2335330	['伏隔核胆碱能细胞[Ch2]']
C2335377	['伏隔核胆碱能细胞[Ch3]']
C2335398	['食管角质层上皮细胞胞浆']
C2335437	['K型肠内分泌细胞']
C2335475	['胶质母细胞质膜']
C2335490	['颅副交感神经节细胞']
C2335500	['结缔组织细胞表面']
C2335621	['运动神经元轴突']
C2335622	['支气管上皮浆液细胞']
C2335623	['延髓网状核']
C2335624	['早期早幼粒细胞']
C2335653	['杏仁核']
C2335654	['内皮细胞的细胞质']
C2335673	['K型肠内分泌细胞原生质']
C2335679	['二倍体生殖细胞']
C2335684	['节间前束肌细胞']
C2335688	['节间后束移行肌细胞']
C2335706	['白细胞介素2激活的自然杀伤细胞']
C2335776	['房室束左支间隔部心肌内分泌细胞']
C2335794	['节间前束房间隔支肌细胞']
C2335813	['Mo型肠内分泌细胞原生质']
C2335850	['成骨细胞的一组细胞质细胞器']
C2335910	['背被盖区胆碱能细胞[Ch6]']
C2335912	['真皮乳头层成纤维细胞']
C2335936	['表皮细胞的一组细胞质细胞器']
C2335952	['膜迷路半规管壶腹嵴上皮2型前庭感觉细胞']
C2335965	['心肌细胞高尔基复合体']
C2336048	['骨骼肌细胞溶酶体']
C2336127	['高尔基肌腱器官内的神经末梢']
C2336145	['近曲小管上皮细胞的一组细胞质细胞器']
C2336147	['全身传入神经纤维']
C2336187	['前列腺平滑肌细胞']
C2336229	['节间前束移行肌细胞']
C2336252	['2A型肌细胞']
C2336257	['胸膜巨噬细胞']
C2336322	['外周血干细胞原生质']
C2336337	['软骨母细胞原生质']
C2336348	['中枢神经胶质细胞质膜']
C2336402	['潘氏细胞质膜']
C2336416	['精子细胞核']
C2336440	['次级运动神经元']
C2336460	['G型肠内分泌细胞质膜']
C2336477	['G型肠内分泌细胞原生质']
C2336508	['内皮细胞原生质']
C2336523	['神经元表面']
C2336578	['精子细胞体']
C2336592	['尿道上皮细胞的一组细胞质细胞器']
C2336600	['线粒体蛋白复合物定位']
C2336626	['胰腺中央腺泡细胞原生质']
C2336632	['结缔组织细胞质膜']
C2336634	['神经胶质细胞胞浆']
C2336695	['肝卵圆干细胞']
C2336699	['乳晕结缔组织成纤维细胞']
C2336716	['卵巢髓质基质细胞']
C2336721	['多能干细胞质膜']
C2336790	['大胶质细胞']
C2336812	['X型肠内分泌细胞']
C2336824	['膜迷路椭圆囊黄斑上皮2型前庭感觉细胞']
C2336825	['晶状体细胞细胞质']
C2336894	['阑尾固有上皮杯状细胞']
C2336897	['核孔复合体的内丝组分']
C2336898	['血管干细胞']
C2336920	['表皮细胞细胞质']
C2336924	['心房肌内分泌细胞']
C2336931	['大肠固有上皮杯状细胞']
C2336937	['红细胞的一组细胞质细胞器']
C2336943	['房间隔移行性肌细胞']
C2336974	['肠上皮细胞核']
C2336981	['成骨细胞胞浆']
C2336989	['全能干细胞质膜']
C2337030	['成牙骨质细胞原生质']
C2337098	['破骨细胞原生质']
C2337142	['高尔基体内侧池壁脂质双层']
C2337177	['壁胸膜间皮细胞']
C2337181	['初级卵母细胞质膜']
C2337207	['胰腺导管细胞（上皮细胞）原生质']
C2337234	['抑制增强T淋巴细胞']
C2337273	['节间前束房间隔支移行肌细胞']
C2337276	['胃贲门腺上皮杯状细胞']
C2337324	['前列腺腺细胞']
C2337350	['Ⅲ型肠神经节神经元']
C2337375	['染色体膨化']
C2337416	['嗜色细胞']
C2337419	['脾巨噬细胞']
C2337420	['睫状肌细胞的一组细胞质细胞器']
C2337431	['B淋巴细胞原生质']
C2337445	['EC2型肠内分泌细胞']
C2337456	['软骨细胞胞浆']
C2337466	['中上皮细胞的一组细胞质细胞器']
C2337507	['成软骨细胞质膜']
C2337537	['成牙本质细胞的细胞质突起']
C2337543	['小肠利伯库恩隐窝上皮的潘氏细胞']
C2337702	['远端小管上皮细胞的细胞质']
C2337730	['生殖小体']
C2337734	['骨内膜细胞细胞质']
C2337780	['树突状网状细胞']
C2337790	['PP型肠内分泌细胞原生质']
C2337812	['纤维细胞胞浆']
C2337836	['骨细胞原生质']
C2337863	['外接受器']
C2337882	['结缔组织细胞浆']
C2337923	['房室结浦肯野肌细胞']
C2337930	['浆液细胞的一组细胞质细胞器']
C2337989	['胰腺腺泡细胞原生质']
C2338003	['胶质母细胞的一组细胞质细胞器']
C2338017	['视网膜神经元']
C2338116	['脂肪细胞胞浆']
C2338142	['无核碰撞细胞']
C2338158	['浓缩细胞质染色体']
C2338221	['骨骼肌纤维胞浆']
C2338232	['T淋巴细胞原生质']
C2338254	['顺式高尔基体池壁']
C2338262	['左腰小肌神经干']
C2338276	['小肠固有上皮微折叠细胞']
C2338315	['大肠上皮细胞']
C2338330	['肾小球包膜上皮细胞的一组细胞质细胞器']
C2338339	['肝干细胞原生质']
C2338345	['血管细胞胞浆']
C2338356	['气管上皮基底细胞']
C2338378	['上皮受体']
C2338395	['透明细胞原生质']
C2338410	['交感内脏传出神经纤维']
C2338436	['桥盖中缝核']
C2338438	['全能干细胞的一组细胞质细胞器']
C2338473	['节间前束房支移行肌细胞']
C2338487	['肌细胞胞浆']
C2338500	['高尔基内侧池']
C2338507	['骨骼肌纤维表面']
C2338514	['Ch3胆碱能细胞集']
C2338516	['顺式高尔基体池膜蛋白']
C2338562	['软骨细胞质膜']
C2338568	['肠内分泌细胞质膜']
C2338580	['耳神经节细胞']
C2338585	['基底核胆碱能细胞[Ch4]']
C2338609	['P型肠内分泌细胞']
C2338615	['破骨细胞质膜']
C2338621	['角化表皮细胞的细胞质']
C2338638	['D型肠内分泌细胞质膜']
C2338668	['小肠上皮微折叠细胞']
C2338671	['P型肠内分泌细胞质膜']
C2338699	['前列腺上皮细胞的一组细胞质细胞器']
C2338766	['软骨母细胞细胞质']
C2338777	['β神经节细胞']
C2338778	['平滑肌细胞高尔基复合体']
C2338783	['神经元的一组细胞质细胞器']
C2338846	['精子胞体区']
C2338858	['肝细胞的一组细胞质细胞器']
C2338868	['上皮桥粒']
C2338888	['小肠上皮潘氏细胞']
C2338897	['大肠上皮潘氏细胞']
C2338921	['太平洋小体内的神经末梢']
C2338961	['EC型肠内分泌细胞原生质']
C2338967	['白细胞介素12激活的自然杀伤细胞']
C2338972	['上皮样细胞原生质']
C2338973	['幽门腺上皮杯状细胞']
C2338981	['大脑连合纤维']
C2338987	['平滑肌细胞的一组细胞质细胞器']
C2339015	['大肠固有上皮空泡吸收细胞']
C2339058	['节间前束心房支肌细胞']
C2339079	['成骨细胞原生质']
C2339101	['气管上皮浆液细胞']
C2339111	['膜迷路椭圆囊黄斑上皮1型前庭感觉细胞']
C2339119	['小叶细支气管上皮基底细胞']
C2339159	['肛柱上皮非角化细胞']
C2339178	['食管贲门腺上皮细胞']
C2339179	['黑素细胞胞浆']
C2339194	['支持细胞']
C2339234	['多能干细胞原生质']
C2339269	['胰腺外分泌上皮细胞的一组细胞质细胞器']
C2339291	['合胞体巨细胞']
C2339300	['支配真皮的游离神经末梢']
C2339341	['TG型肠内分泌细胞质膜']
C2339342	['A14多巴胺能细胞集']
C2339371	['心室规则心肌细胞']
C2339402	['耳蜗支持细胞']
C2339453	['结缔组织细胞原生质']
